,department,course_num,sec_num,num_of_students,avg_gpa,A,AB,B,BC,C,D,F,S
15,E C E,463,001,15,3.133,6.7,33.3,40.0,20.0,.,.,.,.
20,E C E,506,001,10,3.650,60.0,20.0,10.0,10.0,.,.,.,.
23,E C E,524,001,18,3.472,22.2,50.0,27.8,.,.,.,.,.
28,E C E,532,001,9,3.222,11.1,55.6,.,33.3,.,.,.,.
29,E C E,532,002,20,3.750,55.0,40.0,5.0,.,.,.,.,.
31,E C E,539,001,24,3.354,16.7,37.5,45.8,.,.,.,.,.
32,E C E,549,001,10,3.111,10.0,30.0,30.0,10.0,10.0,.,.,.
33,E C E,551,001,90,3.292,21.1,30.0,38.9,7.8,.,.,1.1,1.1
34,E C E,552,001,51,3.350,37.3,25.5,15.7,11.8,5.9,2.0,.,.
35,E C E,554,001,22,3.818,63.6,36.4,.,.,.,.,.,.
36,E C E,556,001,21,3.310,28.6,33.3,23.8,.,14.3,.,.,.
37,E C E,601,001,16,3.813,93.8,.,.,.,.,6.3,.,.
38,E C E,611,002,36,4.000,100.0,.,.,.,.,.,.,.
13,E C E,699,115,7,4.000,100.0,.,.,.,.,.,.,.
0,E M A,1,001,6,4.000,100.0,.,.,.,.,.,.,.
1,E M A,201,001,237,3.201,32.9,20.3,20.7,14.8,8.0,1.3,1.7,.
2,E M A,201,002,251,3.104,23.9,30.7,22.7,9.2,5.2,6.0,2.4,.
4,E M A,202,001,118,3.038,11.9,26.3,31.4,20.3,9.3,0.8,.,.
5,E M A,303,001,63,3.135,19.0,28.6,31.7,14.3,.,6.3,.,.
6,E M A,303,002,71,2.817,12.7,14.1,28.2,25.4,15.5,2.8,1.4,.
14,E M A,307,010,7,3.857,71.4,28.6,.,.,.,.,.,.
19,E M A,307,016,8,3.625,37.5,50.0,12.5,.,.,.,.,.
22,E M A,405,001,31,3.274,32.3,16.1,38.7,6.5,3.2,3.2,.,.
23,E M A,471,001,14,3.464,35.7,28.6,28.6,7.1,.,.,.,.
26,E M A,522,001,24,3.500,25.0,50.0,25.0,.,.,.,.,.
27,E M A,523,001,18,3.528,44.4,27.8,22.2,.,5.6,.,.,.
28,E M A,545,001,47,3.543,40.4,36.2,21.3,.,.,2.1,.,.
30,E M A,550,001,35,3.814,80.0,14.3,2.9,.,.,2.9,.,.
31,E M A,569,001,39,3.679,46.2,43.6,10.3,.,.,.,.,.
39,E M A,611,001,10,4.000,100.0,.,.,.,.,.,.,.
0,E M A,622,001,9,3.167,33.3,11.1,22.2,22.2,11.1,.,.,.
1,E M A,642,001,8,3.500,37.5,25.0,37.5,.,.,.,.,.
0,E P,418,001,7,3.929,85.7,14.3,.,.,.,.,.,.
1,E P,418,002,16,3.813,75.0,18.8,.,6.3,.,.,.,.
4,E P,469,001,7,3.750,57.1,14.3,14.3,.,.,.,.,.
5,E P,471,001,12,2.917,25.0,8.3,25.0,25.0,8.3,8.3,.,.
0,E P D,275,001,15,3.600,53.3,26.7,13.3,.,6.7,.,.,.
1,E P D,275,002,9,3.889,88.9,.,11.1,.,.,.,.,.
2,E P D,275,003,15,4.000,100.0,.,.,.,.,.,.,.
3,E P D,275,004,16,3.844,68.8,31.3,.,.,.,.,.,.
4,E P D,275,005,8,3.875,75.0,25.0,.,.,.,.,.,.
5,E P D,275,006,15,3.600,80.0,.,13.3,.,.,.,6.7,.
8,E P D,518,001,33,3.970,97.0,.,3.0,.,.,.,.,.
9,E P D,610,001,14,3.929,92.9,.,7.1,.,.,.,.,.
10,E P D,611,001,18,3.972,94.4,5.6,.,.,.,.,.,.
11,E P D,612,001,20,3.850,70.0,30.0,.,.,.,.,.,.
12,E P D,614,001,19,3.947,94.7,.,5.3,.,.,.,.,.
13,E P D,617,001,18,3.861,72.2,27.8,.,.,.,.,.,.
14,E P D,618,001,33,3.970,93.9,6.1,.,.,.,.,.,.
15,E P D,625,001,9,3.889,88.9,.,11.1,.,.,.,.,.
17,E P D,637,001,9,3.389,22.2,33.3,44.4,.,.,.,.,.
18,E P D,639,001,16,4.000,93.8,.,.,.,.,.,.,.
19,E P D,640,001,11,3.818,72.7,18.2,9.1,.,.,.,.,.
20,E P D,645,001,7,3.714,85.7,.,.,.,14.3,.,.,.
21,E P D,646,001,7,3.571,42.9,28.6,28.6,.,.,.,.,.
22,E P D,669,001,10,3.650,40.0,50.0,10.0,.,.,.,.,.
23,E P D,690,001,18,3.471,22.2,44.4,27.8,.,.,.,.,.
24,E P D,690,002,9,3.500,22.2,55.6,22.2,.,.,.,.,.
0,ECON,101,001,306,3.087,20.6,23.2,27.5,17.6,7.5,1.6,1.3,.
1,ECON,101,002,333,3.248,29.7,24.6,24.9,10.8,6.9,2.1,0.3,.
2,ECON,101,003,261,3.397,47.1,21.1,12.3,7.7,10.3,0.8,0.8,.
3,ECON,101,004,286,3.346,28.3,28.7,30.1,9.8,3.1,.,.,.
5,ECON,102,001,146,2.942,18.5,15.8,23.3,24.7,15.8,2.1,.,.
6,ECON,102,002,335,2.991,16.7,18.8,29.3,22.4,10.1,2.4,0.3,.
7,ECON,102,003,260,3.537,46.9,31.2,12.3,5.4,2.7,1.2,0.4,.
8,ECON,102,004,6,2.833,16.7,16.7,16.7,16.7,33.3,.,.,.
11,ECON,300,001,11,2.773,27.3,9.1,9.1,18.2,27.3,9.1,.,.
12,ECON,300,002,8,3.000,25.0,25.0,.,25.0,25.0,.,.,.
16,ECON,301,001,160,3.203,29.4,24.4,20.0,13.1,8.8,3.1,.,1.3
17,ECON,301,002,177,3.054,19.8,24.9,22.0,19.8,9.0,2.3,1.1,.
19,ECON,302,001,190,3.074,20.5,25.3,25.3,14.7,10.0,4.2,.,.
20,ECON,302,002,86,2.866,15.1,15.1,27.9,25.6,12.8,.,3.5,.
22,ECON,306,001,24,3.750,70.8,12.5,12.5,4.2,.,.,.,.
26,ECON,309,00A,6,3.583,50.0,16.7,33.3,.,.,.,.,.
27,ECON,310,001,215,2.953,25.6,15.8,19.1,16.7,18.1,2.3,2.3,.
28,ECON,310,002,141,3.110,22.7,19.9,27.0,19.1,10.6,0.7,.,.
30,ECON,312,001,29,3.552,41.4,37.9,10.3,10.3,.,.,.,.
31,ECON,315,001,44,3.591,59.1,15.9,20.5,2.3,.,.,2.3,.
36,ECON,330,001,89,2.938,15.7,27.0,19.1,21.3,7.9,6.7,1.1,.
37,ECON,343,001,31,2.984,25.8,16.1,19.4,12.9,22.6,3.2,.,.
38,ECON,390,001,42,3.390,23.8,35.7,33.3,2.4,2.4,.,.,.
39,ECON,390,002,43,3.616,55.8,25.6,11.6,4.7,.,2.3,.,.
0,ECON,400,001,95,3.037,25.3,18.9,17.9,20.0,15.8,1.1,1.1,.
1,ECON,410,001,70,3.044,24.3,18.6,22.9,15.7,11.4,2.9,1.4,1.4
2,ECON,420,001,8,3.500,62.5,.,12.5,25.0,.,.,.,.
4,ECON,420,003,18,2.944,11.1,27.8,.,61.1,.,.,.,.
5,ECON,420,004,12,3.292,25.0,58.3,8.3,.,.,.,8.3,.
7,ECON,441,001,39,3.410,35.9,17.9,38.5,7.7,.,.,.,.
8,ECON,448,001,31,3.097,25.8,22.6,22.6,16.1,9.7,.,3.2,.
9,ECON,450,002,50,2.932,14.0,28.0,24.0,24.0,2.0,4.0,4.0,.
10,ECON,455,001,89,3.257,18.0,37.1,30.3,9.0,3.4,.,1.1,.
11,ECON,458,001,42,3.762,64.3,23.8,11.9,.,.,.,.,.
12,ECON,461,001,40,2.913,22.5,15.0,20.0,22.5,15.0,2.5,2.5,.
13,ECON,462,001,12,2.625,16.7,16.7,33.3,8.3,8.3,.,16.7,.
14,ECON,464,001,57,3.073,22.8,22.8,24.6,10.5,12.3,1.8,1.8,.
15,ECON,474,001,47,3.867,76.6,12.8,6.4,.,.,.,.,.
16,ECON,475,001,33,3.045,18.2,21.2,30.3,18.2,9.1,3.0,.,.
17,ECON,477,001,18,3.556,61.1,22.2,.,11.1,.,5.6,.,.
18,ECON,522,001,92,3.147,22.8,32.6,12.0,22.8,7.6,1.1,1.1,.
19,ECON,524,001,7,3.071,42.9,.,.,42.9,14.3,.,.,.
20,ECON,548,001,35,3.471,40.0,25.7,25.7,5.7,2.9,.,.,.
21,ECON,570,001,94,3.761,63.8,24.5,11.7,.,.,.,.,.
22,ECON,580,001,8,4.000,100.0,.,.,.,.,.,.,.
25,ECON,690,002,33,3.371,33.3,30.3,12.1,9.1,9.1,.,.,6.1
27,ECON,695,001,45,3.756,68.9,17.8,8.9,4.4,.,.,.,.
28,ECON,695,002,44,3.523,36.4,36.4,22.7,4.5,.,.,.,.
30,ECON,699,001,7,4.000,100.0,.,.,.,.,.,.,.
0,ED POL,107,001,16,3.433,37.5,25.0,18.8,6.3,6.3,.,.,.
1,ED POL,140,001,28,3.804,82.1,7.1,3.6,3.6,3.6,.,.,.
2,ED POL,143,001,42,3.560,57.1,26.2,2.4,4.8,7.1,2.4,.,.
3,ED POL,145,001,59,3.449,66.1,11.9,5.1,6.8,3.4,.,6.8,.
4,ED POL,150,004,38,3.921,89.5,5.3,5.3,.,.,.,.,.
5,ED POL,150,005,47,3.880,83.0,8.5,4.3,2.1,.,.,.,.
8,ED POL,205,001,15,3.808,73.3,.,6.7,6.7,.,.,.,.
9,ED POL,209,001,38,3.724,68.4,18.4,7.9,.,5.3,.,.,.
10,ED POL,210,001,98,3.944,90.8,7.1,2.0,.,.,.,.,.
11,ED POL,210,002,48,3.917,97.9,.,.,.,.,.,2.1,.
13,ED POL,212,001,51,3.980,96.1,3.9,.,.,.,.,.,.
14,ED POL,220,001,22,3.864,90.9,.,.,9.1,.,.,.,.
15,ED POL,220,002,30,3.900,86.7,6.7,6.7,.,.,.,.,.
17,ED POL,237,001,25,3.957,88.0,.,4.0,.,.,.,.,.
18,ED POL,240,001,47,3.935,87.2,8.5,2.1,.,.,.,.,.
19,ED POL,240,002,46,3.944,91.3,2.2,4.3,.,.,.,.,.
21,ED POL,300,001,44,4.000,100.0,.,.,.,.,.,.,.
22,ED POL,300,002,49,3.898,85.7,8.2,6.1,.,.,.,.,.
23,ED POL,300,003,50,3.910,90.0,6.0,2.0,.,2.0,.,.,.
25,ED POL,305,001,25,3.740,68.0,20.0,4.0,8.0,.,.,.,.
26,ED POL,320,001,52,3.981,96.2,3.8,.,.,.,.,.,.
27,ED POL,335,001,27,3.904,88.9,3.7,.,.,3.7,.,.,.
29,ED POL,412,001,75,3.651,45.3,41.3,6.7,2.7,1.3,.,.,.
30,ED POL,450,001,29,3.778,69.0,20.7,.,.,.,3.4,.,.
31,ED POL,460,001,26,3.923,88.5,7.7,3.8,.,.,.,.,.
32,ED POL,500,001,12,3.917,91.7,.,8.3,.,.,.,.,.
33,ED POL,518,001,17,3.941,94.1,.,5.9,.,.,.,.,.
34,ED POL,545,001,11,3.864,81.8,9.1,9.1,.,.,.,.,.
35,ED POL,560,001,22,3.841,90.9,4.5,.,.,.,4.5,.,.
36,ED POL,600,001,9,4.000,100.0,.,.,.,.,.,.,.
37,ED POL,648,001,16,3.875,93.8,.,.,.,6.3,.,.,.
0,ED PSYCH,301,001,117,3.668,58.1,23.9,11.1,4.3,1.7,.,.,.
1,ED PSYCH,301,002,111,3.800,76.6,14.4,2.7,3.6,0.9,0.9,.,0.9
2,ED PSYCH,301,003,115,3.852,81.7,11.3,3.5,2.6,0.9,.,.,.
4,ED PSYCH,320,001,108,3.704,61.1,25.0,9.3,2.8,1.9,.,.,.
5,ED PSYCH,321,001,95,3.125,17.9,25.3,32.6,11.6,6.3,3.2,.,2.1
6,ED PSYCH,326,001,92,3.378,29.3,34.8,16.3,15.2,2.2,.,.,1.1
7,ED PSYCH,331,001,104,3.707,67.3,21.2,3.8,4.8,1.0,1.9,.,.
8,ED PSYCH,470,013,8,4.000,100.0,.,.,.,.,.,.,.
9,ED PSYCH,470,025,7,4.000,100.0,.,.,.,.,.,.,.
11,ED PSYCH,470,029,9,4.000,100.0,.,.,.,.,.,.,.
15,ED PSYCH,506,001,43,3.884,93.0,2.3,.,2.3,.,2.3,.,.
16,ED PSYCH,506,002,18,4.000,100.0,.,.,.,.,.,.,.
17,ED PSYCH,506,003,16,3.938,93.8,.,6.3,.,.,.,.,.
19,ED PSYCH,525,001,11,4.000,100.0,.,.,.,.,.,.,.
21,ED PSYCH,640,001,25,3.920,92.0,4.0,.,4.0,.,.,.,.
22,ED PSYCH,643,001,23,4.000,100.0,.,.,.,.,.,.,.
23,ED PSYCH,695,001,17,3.941,94.1,.,5.9,.,.,.,.,.
0,ENGL,100,1,18,3.5,66.7,16.7,.,5.6,5.6,.,5.6,.
1,ENGL,100,2,18,4.0,100.0,.,.,.,.,.,.,.
2,ENGL,100,3,19,3.263,42.1,21.1,15.8,10.5,.,10.5,.,.
3,ENGL,100,6,17,3.206,35.3,23.5,17.6,17.6,.,.,5.9,.
4,ENGL,100,9,19,3.316,57.9,15.8,5.3,5.3,5.3,5.3,5.3,.
5,ENGL,100,10,18,3.806,77.8,11.1,5.6,5.6,.,.,.,.
6,ENGL,100,11,18,3.639,61.1,27.8,5.6,.,.,5.6,.,.
7,ENGL,100,12,18,3.778,83.3,.,11.1,.,5.6,.,.,.
8,ENGL,100,14,18,3.583,83.3,5.6,.,.,.,5.6,5.6,.
9,ENGL,100,16,18,3.639,72.2,16.7,5.6,.,.,.,5.6,.
10,ENGL,100,17,18,3.333,55.6,16.7,11.1,5.6,.,5.6,5.6,.
11,ENGL,100,18,19,4.0,100.0,.,.,.,.,.,.,.
12,ENGL,100,19,14,3.321,57.1,7.1,14.3,14.3,.,.,7.1,.
13,ENGL,100,20,19,4.0,100.0,.,.,.,.,.,.,.
14,ENGL,100,21,17,3.235,23.5,23.5,29.4,23.5,.,.,.,.
15,ENGL,100,22,19,3.763,68.4,15.8,15.8,.,.,.,.,.
16,ENGL,100,23,17,2.971,23.5,35.3,11.8,5.9,11.8,5.9,5.9,.
17,ENGL,100,24,19,3.895,89.5,.,10.5,.,.,.,.,.
18,ENGL,100,25,18,3.778,66.7,22.2,11.1,.,.,.,.,.
19,ENGL,100,26,18,3.528,50.0,22.2,16.7,5.6,5.6,.,.,.
20,ENGL,100,27,19,3.947,89.5,10.5,.,.,.,.,.,.
21,ENGL,100,28,17,4.0,100.0,.,.,.,.,.,.,.
22,ENGL,100,29,18,3.778,77.8,11.1,5.6,.,5.6,.,.,.
23,ENGL,100,31,19,4.0,100.0,.,.,.,.,.,.,.
24,ENGL,100,32,19,4.0,100.0,.,.,.,.,.,.,.
25,ENGL,100,33,18,3.75,83.3,.,5.6,5.6,5.6,.,.,.
26,ENGL,100,34,19,3.921,89.5,5.3,5.3,.,.,.,.,.
27,ENGL,100,35,18,3.618,66.7,16.7,5.6,.,.,.,5.6,.
28,ENGL,100,36,19,3.789,94.7,.,.,.,.,.,5.3,.
29,ENGL,100,37,19,3.684,78.9,.,10.5,.,10.5,.,.,.
30,ENGL,100,40,19,3.711,52.6,42.1,.,5.3,.,.,.,.
31,ENGL,100,41,19,3.737,84.2,10.5,.,.,.,.,5.3,.
32,ENGL,100,42,19,3.921,89.5,5.3,5.3,.,.,.,.,.
33,ENGL,100,43,19,3.842,78.9,10.5,10.5,.,.,.,.,.
34,ENGL,100,44,19,3.816,73.7,15.8,10.5,.,.,.,.,.
35,ENGL,100,45,19,3.868,84.2,5.3,10.5,.,.,.,.,.
36,ENGL,100,46,19,3.895,84.2,10.5,5.3,.,.,.,.,.
37,ENGL,100,47,19,3.974,94.7,5.3,.,.,.,.,.,.
38,ENGL,100,48,19,3.789,89.5,.,.,.,10.5,.,.,.
39,ENGL,100,50,19,3.921,89.5,5.3,5.3,.,.,.,.,.
40,ENGL,100,51,20,3.921,90.0,.,.,5.0,.,.,.,.
41,ENGL,100,52,19,3.974,94.7,5.3,.,.,.,.,.,.
42,ENGL,100,53,19,3.944,84.2,10.5,.,.,.,.,.,.
0,ENGL,100,054,19,3.895,89.5,.,10.5,.,.,.,.,.
1,ENGL,100,055,18,4.000,94.4,.,.,.,.,.,.,.
2,ENGL,100,056,19,3.921,89.5,5.3,5.3,.,.,.,.,.
3,ENGL,100,057,19,3.737,89.5,.,5.3,.,.,.,5.3,.
4,ENGL,100,059,19,3.921,84.2,15.8,.,.,.,.,.,.
5,ENGL,100,060,19,3.889,78.9,10.5,5.3,.,.,.,.,.
6,ENGL,100,062,19,3.789,94.7,.,.,.,.,.,5.3,.
7,ENGL,100,065,19,3.974,94.7,5.3,.,.,.,.,.,.
8,ENGL,100,066,17,3.700,58.8,11.8,11.8,5.9,.,.,.,.
9,ENGL,100,067,19,3.658,63.2,26.3,.,.,10.5,.,.,.
10,ENGL,100,072,19,3.895,94.7,.,.,.,5.3,.,.,.
11,ENGL,100,073,18,3.941,88.9,.,5.6,.,.,.,.,.
12,ENGL,100,074,19,3.895,84.2,10.5,5.3,.,.,.,.,.
13,ENGL,100,075,19,3.921,89.5,5.3,5.3,.,.,.,.,.
14,ENGL,100,078,19,3.605,68.4,.,21.1,5.3,5.3,.,.,.
15,ENGL,100,079,19,3.763,78.9,15.8,.,.,.,5.3,.,.
16,ENGL,100,080,16,3.469,43.8,25.0,12.5,18.8,.,.,.,.
17,ENGL,100,081,19,4.000,100.0,.,.,.,.,.,.,.
18,ENGL,100,082,17,3.647,70.6,5.9,11.8,5.9,5.9,.,.,.
19,ENGL,100,084,19,3.947,89.5,10.5,.,.,.,.,.,.
20,ENGL,100,085,15,3.300,66.7,6.7,6.7,.,6.7,6.7,6.7,.
21,ENGL,100,087,19,3.500,57.9,26.3,5.3,.,5.3,.,5.3,.
22,ENGL,100,088,15,3.536,33.3,46.7,6.7,.,6.7,.,.,.
24,ENGL,100,092,8,3.571,25.0,50.0,12.5,.,.,.,.,.
25,ENGL,100,093,11,3.818,81.8,9.1,.,9.1,.,.,.,.
27,ENGL,120,001,230,3.736,72.2,18.3,5.2,0.9,1.3,1.3,0.9,.
28,ENGL,140,001,169,3.802,82.8,4.1,7.7,3.6,0.6,1.2,.,.
29,ENGL,141,002,25,3.521,56.0,20.0,12.0,.,4.0,.,4.0,.
30,ENGL,150,001,112,3.761,76.8,11.6,5.4,0.9,.,.,2.7,0.9
31,ENGL,153,001,172,3.750,65.1,25.6,4.1,1.7,1.7,0.6,.,.
32,ENGL,153,002,14,3.536,42.9,28.6,21.4,7.1,.,.,.,.
34,ENGL,155,001,29,3.672,55.2,34.5,.,10.3,.,.,.,.
35,ENGL,156,001,19,3.947,89.5,10.5,.,.,.,.,.,.
36,ENGL,162,001,25,3.820,88.0,4.0,.,.,8.0,.,.,.
37,ENGL,167,001,9,3.000,22.2,22.2,44.4,.,.,.,11.1,.
38,ENGL,168,001,30,3.190,20.0,16.7,46.7,6.7,6.7,.,.,.
39,ENGL,172,001,6,3.250,33.3,16.7,16.7,33.3,.,.,.,.
40,ENGL,172,002,8,3.563,50.0,37.5,.,.,12.5,.,.,.
1,ENGL,173,001,22,3.595,63.6,13.6,13.6,.,.,.,4.5,.
2,ENGL,174,001,28,3.648,71.4,10.7,3.6,7.1,.,.,3.6,.
3,ENGL,174,002,25,3.66,72.0,12.0,12.0,.,.,.,4.0,.
5,ENGL,176,001,224,3.837,88.8,6.3,0.9,0.4,1.3,.,2.2,.
6,ENGL,177,002,26,3.654,42.3,46.2,11.5,.,.,.,.,.
7,ENGL,178,001,218,3.929,89.0,8.7,0.9,.,0.9,.,.,.
8,ENGL,182,001,19,3.611,31.6,52.6,10.5,.,.,.,.,.
9,ENGL,182,002,20,3.975,95.0,5.0,.,.,.,.,.,.
11,ENGL,200,001,9,4.0,100.0,.,.,.,.,.,.,.
12,ENGL,201,002,18,4.0,100.0,.,.,.,.,.,.,.
13,ENGL,201,004,19,4.0,100.0,.,.,.,.,.,.,.
14,ENGL,201,005,18,3.806,88.9,.,.,5.6,5.6,.,.,.
15,ENGL,201,006,17,4.0,100.0,.,.,.,.,.,.,.
16,ENGL,201,007,19,4.0,100.0,.,.,.,.,.,.,.
17,ENGL,201,010,19,3.737,63.2,26.3,5.3,5.3,.,.,.,.
19,ENGL,204,001,30,3.793,63.3,26.7,6.7,.,.,.,.,.
20,ENGL,207,002,16,3.969,93.8,6.3,.,.,.,.,.,.
21,ENGL,207,003,16,4.0,100.0,.,.,.,.,.,.,.
22,ENGL,207,004,16,3.938,87.5,12.5,.,.,.,.,.,.
23,ENGL,207,005,15,3.733,93.3,.,.,.,.,.,6.7,.
24,ENGL,207,006,14,3.679,85.7,.,.,7.1,.,7.1,.,.
25,ENGL,207,007,16,3.719,87.5,6.3,.,.,.,.,6.3,.
26,ENGL,207,008,16,3.667,68.8,12.5,6.3,.,.,6.3,.,.
27,ENGL,207,009,16,3.906,87.5,6.3,6.3,.,.,.,.,.
28,ENGL,207,010,15,3.5,53.3,20.0,.,6.7,13.3,.,.,.
30,ENGL,241,001,137,3.419,52.6,21.2,14.6,3.6,0.7,0.7,5.8,.
31,ENGL,242,001,110,3.584,60.9,17.3,11.8,1.8,1.8,0.9,2.7,1.8
32,ENGL,243,002,24,3.354,25.0,58.3,4.2,4.2,.,8.3,.,.
33,ENGL,245,001,20,3.45,80.0,.,5.0,.,5.0,.,10.0,.
34,ENGL,245,002,16,3.188,43.8,18.8,12.5,6.3,12.5,.,6.3,.
35,ENGL,245,003,19,3.921,84.2,15.8,.,.,.,.,.,.
36,ENGL,245,006,18,3.778,72.2,22.2,.,.,5.6,.,.,.
38,ENGL,248,001,13,4.0,100.0,.,.,.,.,.,.,.
39,ENGL,307,001,15,4.0,100.0,.,.,.,.,.,.,.
40,ENGL,307,002,14,3.643,85.7,.,7.1,.,.,.,7.1,.
0,ENGL,307,003,16,4.000,100.0,.,.,.,.,.,.,.
1,ENGL,307,004,15,3.800,80.0,13.3,.,.,6.7,.,.,.
2,ENGL,307,005,15,3.733,86.7,.,.,.,13.3,.,.,.
3,ENGL,307,006,13,3.846,76.9,15.4,7.7,.,.,.,.,.
5,ENGL,314,001,24,3.875,83.3,12.5,.,4.2,.,.,.,.
6,ENGL,319,001,37,3.875,83.8,8.1,2.7,.,2.7,.,.,.
7,ENGL,320,001,28,3.732,71.4,10.7,14.3,.,3.6,.,.,.
8,ENGL,336,001,28,3.696,60.7,25.0,10.7,.,3.6,.,.,.
9,ENGL,345,001,30,3.583,66.7,10.0,16.7,.,.,6.7,.,.
11,ENGL,350,003,6,4.000,100.0,.,.,.,.,.,.,.
13,ENGL,374,001,23,3.370,30.4,30.4,26.1,8.7,4.3,.,.,.
14,ENGL,375,001,23,3.913,87.0,8.7,4.3,.,.,.,.,.
15,ENGL,400,001,20,3.737,55.0,30.0,10.0,.,.,.,.,.
16,ENGL,408,001,14,4.000,100.0,.,.,.,.,.,.,.
17,ENGL,408,002,16,3.938,93.8,.,6.3,.,.,.,.,.
19,ENGL,409,002,15,3.433,80.0,6.7,.,.,.,.,13.3,.
20,ENGL,409,003,15,3.933,86.7,13.3,.,.,.,.,.,.
22,ENGL,410,001,14,3.429,78.6,.,.,.,14.3,.,7.1,.
23,ENGL,411,001,14,4.000,100.0,.,.,.,.,.,.,.
24,ENGL,414,001,18,3.971,88.9,5.6,.,.,.,.,.,.
25,ENGL,415,001,20,3.658,60.0,20.0,5.0,5.0,5.0,.,.,.
26,ENGL,420,001,17,3.912,94.1,.,.,5.9,.,.,.,.
27,ENGL,422,001,24,3.854,91.7,4.2,.,.,.,4.2,.,.
28,ENGL,424,001,19,3.789,73.7,21.1,.,.,5.3,.,.,.
29,ENGL,433,001,25,3.820,88.0,4.0,4.0,.,.,4.0,.,.
30,ENGL,438,001,27,3.815,70.4,22.2,7.4,.,.,.,.,.
31,ENGL,454,001,16,3.594,43.8,43.8,6.3,.,6.3,.,.,.
32,ENGL,457,001,28,3.964,96.4,.,3.6,.,.,.,.,.
33,ENGL,461,001,15,3.567,73.3,6.7,13.3,.,.,.,6.7,.
34,ENGL,461,002,27,3.944,92.6,3.7,3.7,.,.,.,.,.
35,ENGL,461,003,18,3.556,66.7,5.6,16.7,5.6,.,5.6,.,.
37,ENGL,474,001,28,3.750,64.3,21.4,14.3,.,.,.,.,.
38,ENGL,475,001,25,3.340,24.0,44.0,16.0,8.0,8.0,.,.,.
0,ENGL,514,001,17,3.941,94.1,.,5.9,.,.,.,.,.
1,ENGL,515,001,14,3.893,85.7,7.1,7.1,.,.,.,.,.
2,ENGL,520,001,7,3.750,42.9,42.9,.,.,.,.,.,14.3
4,ENGL,533,001,8,3.688,62.5,25.0,.,12.5,.,.,.,.
19,ENGL,695,001,8,3.875,87.5,.,12.5,.,.,.,.,.
20,ENGL,695,002,11,3.955,90.9,9.1,.,.,.,.,.,.
21,ENGL,695,003,10,3.900,80.0,20.0,.,.,.,.,.,.
22,ENGL,695,004,10,3.900,90.0,.,10.0,.,.,.,.,.
0,ENTOM,201,001,66,3.636,62.1,22.7,9.1,1.5,1.5,1.5,1.5,.
1,ENTOM,201,002,74,3.791,67.6,28.4,1.4,.,2.7,.,.,.
2,ENTOM,201,003,64,3.863,76.6,17.2,1.6,.,1.6,.,.,3.1
10,ENTOM,302,001,28,3.269,39.3,7.1,28.6,7.1,7.1,3.6,.,3.6
11,ENTOM,350,001,17,3.375,47.1,5.9,23.5,5.9,11.8,.,.,.
12,ENTOM,375,001,8,3.750,62.5,25.0,12.5,.,.,.,.,.
13,ENTOM,432,001,11,3.818,72.7,18.2,9.1,.,.,.,.,.
15,ENTOM,570,001,52,3.827,80.8,11.5,5.8,.,.,1.9,.,.
16,ENTOM,624,001,7,3.571,57.1,14.3,14.3,14.3,.,.,.,.
0,ENVIR ST,101,001,122,3.799,85.2,5.7,3.3,1.6,2.5,.,1.6,.
1,ENVIR ST,106,001,50,3.265,30.0,30.0,22.0,10.0,2.0,.,4.0,2.0
2,ENVIR ST,113,001,196,3.920,86.7,9.2,2.6,0.5,.,.,.,1.0
3,ENVIR ST,120,001,63,3.270,22.2,33.3,27.0,14.3,1.6,1.6,.,.
4,ENVIR ST,126,001,60,3.864,78.3,13.3,6.7,.,.,.,.,.
5,ENVIR ST,139,001,102,3.129,16.7,26.5,35.3,6.9,13.7,.,.,.
6,ENVIR ST,153,001,50,3.830,74.0,20.0,4.0,2.0,.,.,.,.
7,ENVIR ST,153,002,7,3.667,28.6,57.1,.,.,.,.,.,.
9,ENVIR ST,171,001,20,3.525,35.0,35.0,30.0,.,.,.,.,.
11,ENVIR ST,201,001,15,4.000,100.0,.,.,.,.,.,.,.
12,ENVIR ST,201,002,9,3.833,77.8,11.1,11.1,.,.,.,.,.
13,ENVIR ST,201,003,19,3.947,89.5,10.5,.,.,.,.,.,.
15,ENVIR ST,202,001,26,3.865,80.8,11.5,7.7,.,.,.,.,.
16,ENVIR ST,213,001,82,3.797,69.5,20.7,1.2,3.7,1.2,.,.,.
17,ENVIR ST,230,001,18,2.722,22.2,16.7,16.7,16.7,16.7,.,11.1,.
18,ENVIR ST,260,001,24,3.167,37.5,16.7,25.0,.,16.7,.,4.2,.
19,ENVIR ST,309,001,29,3.879,89.7,3.4,3.4,.,3.4,.,.,.
20,ENVIR ST,317,001,11,4.000,100.0,.,.,.,.,.,.,.
21,ENVIR ST,317,002,22,3.864,86.4,4.5,4.5,4.5,.,.,.,.
23,ENVIR ST,322,001,15,3.733,66.7,13.3,20.0,.,.,.,.,.
24,ENVIR ST,326,001,30,3.900,90.0,3.3,3.3,3.3,.,.,.,.
25,ENVIR ST,332,001,42,3.524,47.6,16.7,28.6,7.1,.,.,.,.
26,ENVIR ST,333,001,25,3.771,68.0,20.0,.,8.0,.,.,.,.
27,ENVIR ST,339,001,60,3.192,21.7,20.0,40.0,11.7,6.7,.,.,.
29,ENVIR ST,355,001,10,3.500,30.0,40.0,10.0,10.0,.,.,.,.
