,department,course_num,sec_num,num_of_students,avg_gpa,A,AB,B,BC,C,D,F,S
10,PL PATH,323,001,15,3.467,53.3,20.0,13.3,6.7,.,6.7,.,.
11,PL PATH,375,001,17,3.912,82.4,17.6,.,.,.,.,.,.
13,PL PATH,517,001,10,3.476,30.0,20.0,20.0,.,10.0,.,.,20.0
18,PL PATH,602,001,11,3.773,63.6,27.3,9.1,.,.,.,.,.
0,POLI SCI,104,001,364,3.016,28.6,11.5,24.7,13.5,13.2,4.4,1.4,2.7
1,POLI SCI,120,001,170,3.027,25.9,24.1,18.8,14.1,10.0,1.2,5.3,.
2,POLI SCI,140,001,366,3.538,48.1,28.1,12.8,4.4,3.6,0.5,0.8,1.4
3,POLI SCI,160,001,186,3.530,49.5,32.3,10.8,2.7,0.5,2.2,2.2,.
4,POLI SCI,170,001,87,3.230,28.7,35.6,12.6,10.3,6.9,5.7,.,.
5,POLI SCI,201,001,15,3.100,26.7,26.7,13.3,20.0,6.7,6.7,.,.
6,POLI SCI,231,001,42,2.869,7.1,23.8,50.0,2.4,4.8,9.5,2.4,.
7,POLI SCI,244,001,16,3.844,81.3,12.5,.,6.3,.,.,.,.
8,POLI SCI,255,001,23,3.870,78.3,17.4,4.3,.,.,.,.,.
9,POLI SCI,270,001,42,3.821,83.3,11.9,2.4,.,.,.,2.4,.
10,POLI SCI,272,001,38,3.750,55.3,39.5,5.3,.,.,.,.,.
11,POLI SCI,277,001,21,3.524,38.1,47.6,9.5,.,.,4.8,.,.
12,POLI SCI,305,001,100,3.374,24.0,36.0,26.0,5.0,4.0,.,.,5.0
13,POLI SCI,311,001,48,2.969,20.8,12.5,37.5,10.4,14.6,2.1,2.1,.
14,POLI SCI,315,001,61,4.000,100.0,.,.,.,.,.,.,.
15,POLI SCI,320,002,48,3.596,47.9,37.5,8.3,.,2.1,.,2.1,.
16,POLI SCI,329,001,30,3.650,70.0,16.7,6.7,.,.,6.7,.,.
17,POLI SCI,334,001,61,3.392,31.1,27.9,16.4,1.6,3.3,1.6,1.6,13.1
18,POLI SCI,338,001,44,3.786,75.0,6.8,9.1,2.3,2.3,.,.,.
19,POLI SCI,348,001,91,3.406,49.5,18.7,15.4,6.6,3.3,4.4,1.1,.
20,POLI SCI,350,001,99,3.617,47.5,39.4,6.1,4.0,1.0,.,1.0,1.0
21,POLI SCI,356,001,102,3.539,38.2,42.2,11.8,4.9,2.9,.,.,.
22,POLI SCI,359,001,53,3.857,69.8,18.9,3.8,.,.,.,.,7.5
23,POLI SCI,365,002,81,3.574,56.8,24.7,13.6,1.2,.,.,3.7,.
24,POLI SCI,370,001,43,3.384,23.3,39.5,30.2,4.7,2.3,.,.,.
26,POLI SCI,400,001,25,4.000,100.0,.,.,.,.,.,.,.
27,POLI SCI,400,002,20,4.000,100.0,.,.,.,.,.,.,.
28,POLI SCI,400,003,26,3.923,84.6,15.4,.,.,.,.,.,.
29,POLI SCI,400,004,35,3.629,57.1,22.9,8.6,11.4,.,.,.,.
30,POLI SCI,400,005,15,3.967,93.3,6.7,.,.,.,.,.,.
31,POLI SCI,400,006,87,3.476,46.0,28.7,11.5,2.3,2.3,2.3,2.3,4.6
33,POLI SCI,401,002,8,3.563,25.0,62.5,12.5,.,.,.,.,.
34,POLI SCI,405,001,42,3.512,33.3,40.5,19.0,2.4,2.4,.,.,.
35,POLI SCI,408,001,51,3.141,25.5,11.8,33.3,5.9,11.8,2.0,.,7.8
36,POLI SCI,411,001,100,3.753,64.0,19.0,7.0,1.0,1.0,1.0,.,6.0
37,POLI SCI,414,001,50,3.704,58.0,28.0,8.0,2.0,2.0,.,.,2.0
0,POLI SCI,416,001,17,3.324,47.1,17.6,17.6,.,11.8,5.9,.,.
1,POLI SCI,460,001,12,3.636,58.3,.,33.3,.,.,.,.,.
3,POLI SCI,460,003,18,3.889,83.3,11.1,5.6,.,.,.,.,.
5,POLI SCI,461,001,11,3.136,18.2,36.4,27.3,9.1,.,9.1,.,.
6,POLI SCI,463,001,54,3.521,37.0,35.2,9.3,1.9,3.7,1.9,.,.
7,POLI SCI,511,001,41,3.638,41.5,41.5,14.6,.,.,.,.,.
8,POLI SCI,601,001,8,3.500,25.0,50.0,25.0,.,.,.,.,.
0,POP HLTH,451,001,11,4.000,100.0,.,.,.,.,.,.,.
1,POP HLTH,502,001,68,3.824,76.5,11.8,11.8,.,.,.,.,.
3,POP HLTH,551,002,10,3.700,40.0,60.0,.,.,.,.,.,.
4,POP HLTH,650,090,12,3.958,91.7,8.3,.,.,.,.,.,.
0,PORTUG,101,001,14,3.500,57.1,14.3,14.3,.,14.3,.,.,.
1,PORTUG,101,002,12,2.958,41.7,8.3,8.3,16.7,16.7,.,8.3,.
3,PORTUG,201,001,9,2.722,33.3,11.1,22.2,.,11.1,11.1,11.1,.
5,PORTUG,301,001,8,4.000,100.0,.,.,.,.,.,.,.
6,PORTUG,311,001,14,3.750,71.4,21.4,.,.,7.1,.,.,.
0,PSYCH,120,001,140,3.711,65.0,24.3,5.7,2.1,1.4,0.7,0.7,.
1,PSYCH,160,001,131,3.546,57.3,19.1,12.2,3.8,3.1,3.8,.,0.8
2,PSYCH,202,001,344,2.927,17.7,23.3,19.8,20.3,12.8,4.7,1.5,.
3,PSYCH,202,002,255,2.769,15.7,18.4,20.4,17.6,18.8,6.7,2.4,.
4,PSYCH,202,003,238,3.752,81.5,7.6,3.8,2.5,2.1,0.8,1.7,.
5,PSYCH,202,004,358,2.572,15.4,12.3,23.2,16.5,14.2,12.0,5.9,.
6,PSYCH,202,005,373,2.707,18.0,16.9,21.2,15.8,12.1,11.8,4.0,.
7,PSYCH,202,006,251,2.960,21.1,19.5,25.5,15.5,11.2,4.4,2.4,.
8,PSYCH,202,007,25,3.840,72.0,24.0,4.0,.,.,.,.,.
9,PSYCH,202,009,375,3.657,68.5,11.7,3.5,3.2,3.2,1.3,1.9,6.4
10,PSYCH,202,010,22,2.295,13.6,4.5,13.6,18.2,36.4,.,13.6,.
12,PSYCH,210,001,50,2.940,30.0,8.0,24.0,16.0,16.0,2.0,4.0,.
13,PSYCH,210,002,48,2.309,12.5,4.2,16.7,14.6,33.3,8.3,8.3,.
14,PSYCH,210,004,131,3.538,63.4,6.9,17.6,2.3,6.9,1.5,0.8,.
15,PSYCH,210,005,59,3.415,59.3,5.1,18.6,3.4,10.2,1.7,1.7,.
17,PSYCH,225,001,60,2.975,10.0,20.0,35.0,21.7,11.7,.,.,.
18,PSYCH,225,002,64,3.148,17.2,25.0,34.4,17.2,6.3,.,.,.
19,PSYCH,225,003,68,3.140,22.1,20.6,38.2,4.4,13.2,1.5,.,.
20,PSYCH,225,004,67,3.000,23.9,13.4,34.3,7.5,16.4,3.0,1.5,.
22,PSYCH,311,001,14,4.000,100.0,.,.,.,.,.,.,.
23,PSYCH,349,001,24,3.854,70.8,29.2,.,.,.,.,.,.
24,PSYCH,380,001,10,4.000,100.0,.,.,.,.,.,.,.
25,PSYCH,401,001,193,3.311,37.3,28.5,14.0,7.8,8.8,3.1,0.5,.
26,PSYCH,403,001,315,3.257,31.7,26.7,20.3,12.1,6.3,1.6,1.3,.
27,PSYCH,405,001,238,3.143,16.0,44.5,16.8,10.9,5.5,4.6,1.3,.
28,PSYCH,405,002,13,3.654,38.5,53.8,7.7,.,.,.,.,.
30,PSYCH,414,001,318,3.418,53.1,12.3,17.6,8.2,4.7,2.5,1.3,0.3
31,PSYCH,456,001,100,3.255,38.0,19.0,20.0,8.0,12.0,3.0,.,.
32,PSYCH,460,001,340,3.047,24.4,24.4,21.2,13.2,7.4,7.6,0.9,.
33,PSYCH,508,001,157,3.355,37.6,22.3,26.1,3.2,7.6,1.3,0.6,.
34,PSYCH,510,001,152,3.156,25.0,27.0,24.3,10.5,8.6,2.6,1.3,.
35,PSYCH,523,001,116,3.165,30.2,24.1,21.6,10.3,6.9,4.3,1.7,0.9
36,PSYCH,526,001,156,3.804,77.6,14.1,4.5,1.9,0.6,1.3,.,.
37,PSYCH,532,001,188,3.495,58.5,21.8,8.5,2.7,1.6,3.7,3.2,.
39,PSYCH,601,001,25,3.980,96.0,4.0,.,.,.,.,.,.
0,PSYCH,601,002,24,3.729,62.5,25.0,8.3,4.2,.,.,.,.
1,PSYCH,601,003,24,3.729,70.8,16.7,4.2,4.2,4.2,.,.,.
2,PSYCH,601,004,24,3.792,58.3,41.7,.,.,.,.,.,.
3,PSYCH,601,005,23,3.717,65.2,21.7,8.7,.,4.3,.,.,.
4,PSYCH,601,006,21,3.310,38.1,4.8,42.9,9.5,4.8,.,.,.
5,PSYCH,601,007,24,3.563,62.5,16.7,8.3,4.2,4.2,4.2,.,.
6,PSYCH,601,008,25,3.900,88.0,8.0,.,4.0,.,.,.,.
7,PSYCH,601,010,22,3.545,72.7,4.5,9.1,4.5,4.5,.,4.5,.
9,PSYCH,607,001,25,3.660,56.0,20.0,24.0,.,.,.,.,.
10,PSYCH,607,002,24,3.500,33.3,37.5,25.0,4.2,.,.,.,.
12,PSYCH,610,001,27,3.630,66.7,18.5,.,3.7,11.1,.,.,.
13,PSYCH,612,001,23,3.326,52.2,4.3,26.1,8.7,4.3,.,4.3,.
16,PSYCH,621,006,7,3.913,85.7,14.3,.,.,.,.,.,.
17,PSYCH,621,007,6,4.000,100.0,.,.,.,.,.,.,.
18,PSYCH,621,008,10,4.000,100.0,.,.,.,.,.,.,.
19,PSYCH,621,009,14,4.000,100.0,.,.,.,.,.,.,.
20,PSYCH,621,010,23,4.000,100.0,.,.,.,.,.,.,.
21,PSYCH,621,014,10,4.000,100.0,.,.,.,.,.,.,.
22,PSYCH,621,015,6,4.000,100.0,.,.,.,.,.,.,.
23,PSYCH,621,017,23,4.000,100.0,.,.,.,.,.,.,.
26,PSYCH,621,023,17,4.000,100.0,.,.,.,.,.,.,.
29,PSYCH,621,039,16,3.971,93.8,6.3,.,.,.,.,.,.
30,PSYCH,621,040,25,4.000,100.0,.,.,.,.,.,.,.
31,PSYCH,621,044,7,4.000,100.0,.,.,.,.,.,.,.
32,PSYCH,621,045,12,4.000,100.0,.,.,.,.,.,.,.
35,PSYCH,621,061,7,4.000,85.7,.,.,.,.,.,.,.
36,PSYCH,621,065,13,4.000,100.0,.,.,.,.,.,.,.
38,PSYCH,621,075,7,4.000,100.0,.,.,.,.,.,.,.
14,PSYCH,686,001,16,4.000,100.0,.,.,.,.,.,.,.
31,PSYCH,699,066,9,4.000,100.0,.,.,.,.,.,.,.
4,PSYCHIAT,699,008,7,4.000,100.0,.,.,.,.,.,.,.
0,PUB AFFR,200,001,114,3.394,29.8,43.9,9.6,9.6,5.3,.,0.9,0.9
1,PUB AFFR,201,001,47,3.383,29.8,38.3,17.0,8.5,6.4,.,.,.
2,PUB AFFR,240,001,29,3.655,55.2,41.4,.,.,.,.,3.4,.
3,PUB AFFR,240,002,7,3.714,57.1,28.6,14.3,.,.,.,.,.
4,PUB AFFR,240,003,15,3.700,46.7,46.7,6.7,.,.,.,.,.
6,PUB AFFR,270,001,11,3.864,72.7,27.3,.,.,.,.,.,.
7,PUB AFFR,278,001,20,3.825,75.0,15.0,10.0,.,.,.,.,.
8,PUB AFFR,281,001,30,4.000,100.0,.,.,.,.,.,.,.
9,PUB AFFR,380,001,28,3.500,35.7,39.3,14.3,10.7,.,.,.,.
10,PUB AFFR,380,003,31,3.952,93.5,3.2,3.2,.,.,.,.,.
12,PUB AFFR,520,001,25,3.600,68.0,24.0,.,.,.,4.0,4.0,.
0,R M I,300,001,191,3.207,44.0,8.4,24.1,4.7,14.1,3.1,1.6,.
1,R M I,365,001,15,4.000,100.0,.,.,.,.,.,.,.
2,R M I,620,001,18,3.194,16.7,50.0,11.1,11.1,5.6,5.6,.,.
4,R M I,640,001,50,3.224,34.0,12.0,28.0,16.0,6.0,2.0,.,.
5,R M I,645,001,65,3.305,29.2,18.5,40.0,4.6,6.2,.,.,1.5
6,R M I,650,001,38,3.592,36.8,44.7,18.4,.,.,.,.,.
7,R M I,655,001,38,3.145,26.3,18.4,23.7,26.3,2.6,2.6,.,.
8,R M I,655,002,15,3.400,20.0,46.7,26.7,6.7,.,.,.,.
0,REAL EST,306,001,227,3.779,68.3,22.9,6.2,0.9,0.9,0.4,.,0.4
1,REAL EST,306,002,48,3.938,93.8,2.1,2.1,2.1,.,.,.,.
3,REAL EST,365,001,7,3.429,42.9,.,57.1,.,.,.,.,.
4,REAL EST,410,002,18,3.389,44.4,16.7,22.2,5.6,11.1,.,.,.
5,REAL EST,410,003,59,3.432,30.5,32.2,30.5,6.8,.,.,.,.
6,REAL EST,410,004,31,3.097,19.4,29.0,25.8,9.7,12.9,3.2,.,.
7,REAL EST,410,005,54,3.333,29.6,20.4,38.9,9.3,1.9,.,.,.
9,REAL EST,415,001,41,3.305,29.3,22.0,41.5,.,4.9,2.4,.,.
10,REAL EST,415,002,38,3.342,31.6,18.4,39.5,7.9,2.6,.,.,.
11,REAL EST,415,003,37,3.311,32.4,18.9,32.4,10.8,5.4,.,.,.
13,REAL EST,420,001,53,3.500,35.8,37.7,18.9,5.7,1.9,.,.,.
14,REAL EST,420,002,55,3.555,34.5,47.3,12.7,5.5,.,.,.,.
15,REAL EST,420,003,32,3.500,40.6,21.9,28.1,6.3,.,.,.,.
17,REAL EST,425,001,39,3.808,71.8,20.5,5.1,2.6,.,.,.,.
18,REAL EST,425,002,40,3.800,70.0,25.0,.,5.0,.,.,.,.
19,REAL EST,425,003,40,3.738,62.5,25.0,10.0,2.5,.,.,.,.
21,REAL EST,611,001,22,3.909,90.9,4.5,.,4.5,.,.,.,.
22,REAL EST,631,002,84,3.524,34.5,38.1,25.0,2.4,.,.,.,.
23,REAL EST,632,002,67,3.597,43.3,40.3,9.0,7.5,.,.,.,.
24,REAL EST,640,001,9,3.833,77.8,11.1,11.1,.,.,.,.,.
25,REAL EST,661,001,34,3.794,58.8,41.2,.,.,.,.,.,.
0,RELIG ST,102,001,136,3.614,52.2,27.2,10.3,5.1,1.5,.,0.7,2.9
2,RELIG ST,200,001,12,3.542,41.7,25.0,33.3,.,.,.,.,.
3,RELIG ST,200,002,19,3.842,78.9,10.5,10.5,.,.,.,.,.
5,RELIG ST,209,001,12,3.208,8.3,33.3,50.0,8.3,.,.,.,.
6,RELIG ST,218,001,30,3.448,33.3,43.3,6.7,10.0,.,3.3,.,3.3
7,RELIG ST,227,001,21,2.881,19.0,28.6,9.5,4.8,33.3,4.8,.,.
8,RELIG ST,305,001,10,3.800,70.0,20.0,10.0,.,.,.,.,.
9,RELIG ST,307,001,17,3.941,88.2,11.8,.,.,.,.,.,.
11,RELIG ST,352,001,20,3.900,80.0,20.0,.,.,.,.,.,.
13,RELIG ST,400,001,9,3.667,11.1,22.2,.,.,.,.,.,66.7
15,RELIG ST,400,003,7,3.250,28.6,28.6,.,14.3,14.3,.,.,.
18,RELIG ST,473,001,13,3.846,84.6,.,15.4,.,.,.,.,.
19,RELIG ST,600,001,15,3.567,46.7,33.3,6.7,13.3,.,.,.,.
0,RP & SE,100,001,49,3.837,83.7,6.1,6.1,2.0,2.0,.,.,.
1,RP & SE,100,002,49,3.653,69.4,12.2,14.3,.,.,2.0,2.0,.
2,RP & SE,100,003,50,3.850,82.0,8.0,8.0,2.0,.,.,.,.
3,RP & SE,100,004,50,3.810,84.0,6.0,4.0,4.0,.,2.0,.,.
4,RP & SE,100,005,49,3.896,89.8,4.1,2.0,.,.,2.0,.,2.0
5,RP & SE,100,006,50,3.890,92.0,2.0,4.0,.,.,2.0,.,.
6,RP & SE,100,007,100,3.840,86.0,8.0,3.0,.,1.0,1.0,1.0,.
8,RP & SE,121,001,43,3.907,90.7,4.7,2.3,.,2.3,.,.,.
9,RP & SE,121,002,46,3.978,93.5,4.3,.,.,.,.,.,.
11,RP & SE,125,001,40,3.988,97.5,2.5,.,.,.,.,.,.
12,RP & SE,125,002,40,3.988,97.5,2.5,.,.,.,.,.,.
13,RP & SE,125,003,41,3.866,90.2,7.3,.,.,.,.,2.4,.
15,RP & SE,200,002,20,4.000,100.0,.,.,.,.,.,.,.
16,RP & SE,210,001,19,3.895,89.5,5.3,.,5.3,.,.,.,.
17,RP & SE,300,001,77,3.940,93.5,1.3,.,.,2.6,.,.,.
18,RP & SE,300,002,99,3.898,87.9,4.0,5.1,2.0,.,.,.,.
19,RP & SE,300,003,95,3.868,89.5,5.3,1.1,2.1,1.1,.,1.1,.
21,RP & SE,310,001,22,4.000,100.0,.,.,.,.,.,.,.
22,RP & SE,310,002,25,3.917,80.0,16.0,.,.,.,.,.,.
23,RP & SE,310,003,24,4.000,100.0,.,.,.,.,.,.,.
25,RP & SE,316,001,44,3.989,97.7,2.3,.,.,.,.,.,.
26,RP & SE,316,002,45,3.867,80.0,13.3,6.7,.,.,.,.,.
28,RP & SE,325,001,29,4.000,100.0,.,.,.,.,.,.,.
29,RP & SE,325,002,26,3.962,92.3,7.7,.,.,.,.,.,.
31,RP & SE,330,001,39,3.885,84.6,10.3,2.6,2.6,.,.,.,.
32,RP & SE,330,002,25,3.980,96.0,4.0,.,.,.,.,.,.
34,RP & SE,335,001,35,3.829,85.7,5.7,.,5.7,2.9,.,.,.
35,RP & SE,365,001,18,4.000,100.0,.,.,.,.,.,.,.
37,RP & SE,435,001,9,3.944,88.9,11.1,.,.,.,.,.,.
38,RP & SE,464,001,25,3.960,92.0,8.0,.,.,.,.,.,.
39,RP & SE,465,001,22,3.714,63.6,9.1,22.7,.,.,.,.,.
40,RP & SE,465,002,18,3.806,66.7,27.8,5.6,.,.,.,.,.
0,RP & SE,465,003,21,3.929,85.7,14.3,.,.,.,.,.,.
2,RP & SE,466,001,25,4.000,100.0,.,.,.,.,.,.,.
5,RP & SE,475,001,13,4.000,100.0,.,.,.,.,.,.,.
6,RP & SE,477,001,9,4.000,100.0,.,.,.,.,.,.,.
8,RP & SE,500,001,35,3.882,80.0,11.4,5.7,.,.,.,.,.
9,RP & SE,501,001,18,3.861,83.3,11.1,.,5.6,.,.,.,.
10,RP & SE,505,001,26,3.900,88.5,3.8,.,.,3.8,.,.,.
11,RP & SE,505,002,40,4.000,100.0,.,.,.,.,.,.,.
13,RP & SE,506,001,14,3.286,57.1,.,14.3,.,28.6,.,.,.
14,RP & SE,515,001,20,3.850,75.0,20.0,5.0,.,.,.,.,.
15,RP & SE,605,001,30,3.950,93.3,3.3,3.3,.,.,.,.,.
16,RP & SE,630,020,18,3.836,66.7,33.3,.,.,.,.,.,.
20,RP & SE,660,083,9,4.000,100.0,.,.,.,.,.,.,.
0,S&A PHM,105,001,15,3.929,80.0,13.3,.,.,.,.,.,.
2,S&A PHM,411,001,98,3.469,41.8,26.5,20.4,8.2,2.0,1.0,.,.
0,SCAND ST,101,001,17,3.118,29.4,29.4,11.8,17.6,5.9,.,5.9,.
1,SCAND ST,111,001,8,3.688,62.5,25.0,.,12.5,.,.,.,.
4,SCAND ST,201,001,15,3.633,40.0,53.3,.,6.7,.,.,.,.
5,SCAND ST,211,001,6,3.500,33.3,33.3,33.3,.,.,.,.,.
10,SCAND ST,342,001,10,3.800,40.0,.,10.0,.,.,.,.,50.0
17,SCAND ST,436,001,7,4.000,100.0,.,.,.,.,.,.,.
18,SCAND ST,446,001,6,3.833,83.3,.,16.7,.,.,.,.,.
0,SLAVIC,101,001,16,2.833,31.3,18.8,6.3,.,25.0,6.3,6.3,.
1,SLAVIC,101,002,6,3.500,33.3,33.3,33.3,.,.,.,.,.
2,SLAVIC,101,003,10,2.444,20.0,20.0,.,.,30.0,10.0,10.0,.
3,SLAVIC,101,004,9,1.722,11.1,11.1,11.1,22.2,.,.,44.4,.
5,SLAVIC,111,001,18,3.611,72.2,11.1,5.6,.,5.6,5.6,.,.
7,SLAVIC,203,001,9,3.722,66.7,22.2,.,11.1,.,.,.,.
8,SLAVIC,203,002,8,3.688,62.5,25.0,.,12.5,.,.,.,.
10,SLAVIC,207,001,6,3.750,66.7,16.7,16.7,.,.,.,.,.
11,SLAVIC,231,001,20,3.472,40.0,20.0,20.0,5.0,5.0,.,.,.
12,SLAVIC,238,001,15,3.867,73.3,26.7,.,.,.,.,.,.
13,SLAVIC,245,001,22,3.500,68.2,13.6,.,4.5,9.1,.,4.5,.
14,SLAVIC,245,003,27,3.880,81.5,.,11.1,.,.,.,.,7.4
16,SLAVIC,275,001,13,3.538,46.2,15.4,38.5,.,.,.,.,.
20,SLAVIC,315,001,10,3.750,70.0,10.0,20.0,.,.,.,.,.
21,SLAVIC,321,001,7,4.000,100.0,.,.,.,.,.,.,.
24,SLAVIC,433,001,14,3.929,92.9,.,7.1,.,.,.,.,.
25,SLAVIC,560,001,12,3.958,91.7,8.3,.,.,.,.,.,.
0,SOC,120,001,95,3.415,34.7,32.6,20.0,7.4,3.2,.,1.1,1.1
1,SOC,125,002,137,2.955,16.8,21.2,27.7,15.3,9.5,7.3,.,.
2,SOC,131,001,161,2.915,9.9,17.4,38.5,18.0,12.4,1.9,0.6,.
3,SOC,134,001,167,3.533,48.5,28.1,11.4,6.6,3.0,.,1.2,0.6
4,SOC,134,002,187,3.385,42.2,26.2,17.6,4.8,5.3,2.1,1.6,.
5,SOC,134,003,266,3.615,63.2,16.5,9.8,5.6,3.4,0.8,0.8,.
6,SOC,134,004,83,3.620,60.2,20.5,10.8,4.8,2.4,.,1.2,.
7,SOC,134,005,14,3.625,28.6,50.0,7.1,.,.,.,.,.
9,SOC,138,002,98,3.546,40.8,40.8,12.2,1.0,4.1,1.0,.,.
10,SOC,140,001,37,3.676,67.6,21.6,5.4,.,2.7,.,2.7,.
11,SOC,160,001,58,3.422,69.0,6.9,6.9,1.7,6.9,3.4,5.2,.
12,SOC,181,001,16,3.969,93.8,6.3,.,.,.,.,.,.
13,SOC,200,001,28,3.519,46.4,21.4,17.9,7.1,3.6,.,.,.
14,SOC,205,001,7,3.714,71.4,14.3,.,14.3,.,.,.,.
15,SOC,210,001,60,3.100,31.7,28.3,15.0,11.7,3.3,3.3,6.7,.
16,SOC,211,002,43,3.640,48.8,34.9,11.6,4.7,.,.,.,.
17,SOC,211,003,39,3.410,35.9,33.3,20.5,7.7,.,.,2.6,.
19,SOC,220,001,70,3.529,48.6,27.1,12.9,5.7,2.9,.,1.4,1.4
20,SOC,244,001,10,3.800,80.0,10.0,.,10.0,.,.,.,.
21,SOC,248,001,17,3.941,88.2,11.8,.,.,.,.,.,.
22,SOC,277,001,17,3.647,41.2,47.1,11.8,.,.,.,.,.
29,SOC,340,001,11,3.909,81.8,18.2,.,.,.,.,.,.
30,SOC,341,001,13,3.818,61.5,15.4,7.7,.,.,.,.,.
31,SOC,343,001,27,3.852,88.9,.,7.4,.,3.7,.,.,.
32,SOC,357,001,63,3.548,58.7,20.6,7.9,3.2,7.9,.,1.6,.
33,SOC,360,001,68,3.612,63.2,14.7,7.4,8.8,2.9,1.5,.,.
34,SOC,361,001,27,3.093,25.9,14.8,29.6,18.5,7.4,3.7,.,.
35,SOC,421,001,36,3.181,44.4,11.1,19.4,8.3,5.6,11.1,.,.
38,SOC,440,001,20,3.375,45.0,25.0,20.0,.,5.0,.,5.0,.
0,SOC,441,001,95,3.079,32.6,11.6,24.2,12.6,14.7,3.2,1.1,.
1,SOC,475,001,19,3.147,21.1,21.1,15.8,26.3,5.3,.,.,.
2,SOC,475,002,31,3.683,48.4,38.7,6.5,3.2,.,.,.,.
4,SOC,476,001,11,2.773,27.3,.,27.3,9.1,27.3,9.1,.,.
5,SOC,496,001,14,3.462,50.0,28.6,7.1,.,.,.,7.1,7.1
6,SOC,496,009,9,4.000,100.0,.,.,.,.,.,.,.
9,SOC,533,001,20,3.974,90.0,5.0,.,.,.,.,.,.
10,SOC,535,001,31,3.645,77.4,3.2,6.5,3.2,6.5,3.2,.,.
11,SOC,541,001,12,3.182,33.3,8.3,25.0,8.3,16.7,.,.,8.3
12,SOC,624,001,13,3.577,69.2,.,7.7,23.1,.,.,.,.
13,SOC,630,001,21,3.395,28.6,33.3,14.3,9.5,4.8,.,.,4.8
14,SOC,632,001,19,3.361,42.1,26.3,10.5,10.5,.,.,5.3,5.3
15,SOC,640,001,22,3.773,59.1,36.4,4.5,.,.,.,.,.
16,SOC,641,001,17,3.853,70.6,29.4,.,.,.,.,.,.
20,SOC,694,001,6,3.917,83.3,16.7,.,.,.,.,.,.
0,SOC WORK,100,001,120,3.971,96.7,1.7,0.8,0.8,.,.,.,.
1,SOC WORK,105,001,33,3.455,57.6,18.2,15.2,.,3.0,.,6.1,.
2,SOC WORK,205,003,50,3.5,56.0,14.0,22.0,2.0,.,6.0,.,.
3,SOC WORK,205,004,59,3.733,67.8,15.3,8.5,6.8,.,.,.,.
5,SOC WORK,206,001,74,2.534,1.4,23.0,23.0,27.0,12.2,6.8,6.8,.
6,SOC WORK,375,001,21,3.381,23.8,47.6,19.0,.,9.5,.,.,.
7,SOC WORK,400,008,11,4.0,100.0,.,.,.,.,.,.,.
8,SOC WORK,400,009,6,3.917,83.3,16.7,.,.,.,.,.,.
9,SOC WORK,400,010,13,4.0,100.0,.,.,.,.,.,.,.
10,SOC WORK,400,011,12,3.917,83.3,16.7,.,.,.,.,.,.
11,SOC WORK,400,012,10,4.0,100.0,.,.,.,.,.,.,.
12,SOC WORK,400,014,11,3.727,45.5,54.5,.,.,.,.,.,.
13,SOC WORK,400,101,12,3.917,91.7,.,8.3,.,.,.,.,.
14,SOC WORK,400,102,11,3.864,81.8,9.1,9.1,.,.,.,.,.
16,SOC WORK,420,001,10,3.8,80.0,10.0,.,10.0,.,.,.,.
17,SOC WORK,422,001,11,3.818,63.6,36.4,.,.,.,.,.,.
18,SOC WORK,441,001,14,3.857,85.7,7.1,.,7.1,.,.,.,.
19,SOC WORK,441,002,11,4.0,100.0,.,.,.,.,.,.,.
20,SOC WORK,441,003,14,3.893,78.6,21.4,.,.,.,.,.,.
21,SOC WORK,441,005,14,3.964,92.9,7.1,.,.,.,.,.,.
22,SOC WORK,441,006,10,4.0,100.0,.,.,.,.,.,.,.
23,SOC WORK,441,010,10,4.0,100.0,.,.,.,.,.,.,.
24,SOC WORK,441,011,12,4.0,91.7,.,.,.,.,.,.,.
26,SOC WORK,442,001,10,3.8,70.0,20.0,10.0,.,.,.,.,.
27,SOC WORK,442,002,14,3.75,57.1,35.7,7.1,.,.,.,.,.
28,SOC WORK,442,003,15,3.867,73.3,26.7,.,.,.,.,.,.
29,SOC WORK,442,004,14,3.786,57.1,42.9,.,.,.,.,.,.
30,SOC WORK,442,005,10,3.85,70.0,30.0,.,.,.,.,.,.
32,SOC WORK,453,001,98,3.765,69.4,22.4,5.1,2.0,.,.,1.0,.
33,SOC WORK,462,001,25,3.74,72.0,20.0,.,.,8.0,.,.,.
34,SOC WORK,523,001,13,3.667,69.2,15.4,.,.,.,7.7,.,.
35,SOC WORK,605,001,20,3.675,50.0,35.0,15.0,.,.,.,.,.
36,SOC WORK,605,010,19,3.816,68.4,26.3,5.3,.,.,.,.,.
38,SOC WORK,606,010,18,3.833,77.8,16.7,.,5.6,.,.,.,.
39,SOC WORK,640,001,68,3.787,79.4,13.2,1.5,2.9,.,2.9,.,.
40,SOC WORK,644,001,15,3.4,60.0,6.7,20.0,6.7,.,.,6.7,.
0,SOC WORK,644,002,9,3.833,77.8,11.1,11.1,.,.,.,.,.
2,SOC WORK,646,001,16,3.594,62.5,31.3,.,.,.,.,6.3,.
0,SOIL SCI,250,001,67,3.015,22.4,25.4,25.4,13.4,6.0,1.5,6.0,.
4,SOIL SCI,301,001,57,3.268,33.3,19.3,28.1,8.8,5.3,3.5,.,.
5,SOIL SCI,323,001,28,3.750,75.0,7.1,10.7,7.1,.,.,.,.
6,SOIL SCI,327,001,7,4.000,100.0,.,.,.,.,.,.,.
