,department,course_num,sec_num,num_of_students,avg_gpa,A,AB,B,BC,C,D,F,S
27,INTER-LS,315,001,12,3.958,91.7,8.3,.,.,.,.,.,.
0,INTEREGR,170,001,195,3.946,93.3,4.6,1.5,.,.,0.5,.,.
1,INTEREGR,303,001,18,3.944,88.9,11.1,.,.,.,.,.,.
2,INTEREGR,397,001,25,3.580,32.0,52.0,16.0,.,.,.,.,.
3,INTEREGR,397,002,26,3.519,34.6,38.5,23.1,3.8,.,.,.,.
4,INTEREGR,397,003,22,3.818,77.3,13.6,4.5,4.5,.,.,.,.
5,INTEREGR,397,004,21,3.810,76.2,19.0,.,.,4.8,.,.,.
6,INTEREGR,397,005,23,3.283,43.5,13.0,26.1,8.7,4.3,.,4.3,.
7,INTEREGR,397,007,25,3.500,20.0,60.0,20.0,.,.,.,.,.
8,INTEREGR,397,009,24,3.370,4.2,62.5,29.2,.,.,.,.,.
9,INTEREGR,397,010,20,3.425,30.0,40.0,20.0,5.0,5.0,.,.,.
10,INTEREGR,397,011,18,3.667,44.4,44.4,11.1,.,.,.,.,.
11,INTEREGR,397,013,26,3.577,34.6,46.2,19.2,.,.,.,.,.
12,INTEREGR,397,014,17,3.559,23.5,64.7,11.8,.,.,.,.,.
13,INTEREGR,397,015,21,3.405,14.3,52.4,33.3,.,.,.,.,.
14,INTEREGR,397,016,20,3.350,15.0,50.0,25.0,10.0,.,.,.,.
15,INTEREGR,397,018,21,3.619,71.4,19.0,.,.,.,9.5,.,.
16,INTEREGR,397,021,15,3.933,86.7,13.3,.,.,.,.,.,.
17,INTEREGR,397,022,20,3.675,60.0,20.0,15.0,5.0,.,.,.,.
18,INTEREGR,397,023,20,3.775,85.0,5.0,5.0,.,.,5.0,.,.
19,INTEREGR,397,024,15,3.467,6.7,80.0,13.3,.,.,.,.,.
20,INTEREGR,397,025,22,3.636,50.0,36.4,9.1,.,4.5,.,.,.
21,INTEREGR,397,026,21,3.619,23.8,76.2,.,.,.,.,.,.
22,INTEREGR,397,027,14,3.536,35.7,35.7,28.6,.,.,.,.,.
24,INTEREGR,413,001,17,3.941,88.2,11.8,.,.,.,.,.,.
25,INTEREGR,477,001,31,4.000,100.0,.,.,.,.,.,.,.
27,INTEREGR,601,010,10,4.000,100.0,.,.,.,.,.,.,.
0,INTL BUS,200,001,81,3.370,33.3,25.9,28.4,8.6,2.5,1.2,.,.
1,INTL BUS,200,002,74,3.426,28.4,40.5,24.3,4.1,1.4,1.4,.,.
4,INTL BUS,320,002,23,4.000,100.0,.,.,.,.,.,.,.
8,INTL BUS,403,001,16,3.781,68.8,18.8,12.5,.,.,.,.,.
9,INTL BUS,403,002,21,3.786,71.4,19.0,4.8,4.8,.,.,.,.
12,INTL BUS,420,002,12,3.625,25.0,75.0,.,.,.,.,.,.
15,INTL BUS,450,001,18,3.278,50.0,22.2,.,11.1,11.1,.,5.6,.
0,INTL ST,101,001,209,3.447,45.9,24.9,13.9,6.2,5.7,1.9,0.5,1.0
16,INTL ST,266,001,17,3.618,52.9,23.5,17.6,5.9,.,.,.,.
17,INTL ST,315,001,7,3.714,42.9,57.1,.,.,.,.,.,.
19,INTL ST,320,002,11,3.500,63.6,9.1,.,18.2,9.1,.,.,.
21,INTL ST,335,001,16,3.714,50.0,25.0,12.5,.,.,.,.,.
23,INTL ST,373,001,10,3.200,.,40.0,60.0,.,.,.,.,.
24,INTL ST,375,001,8,3.875,75.0,25.0,.,.,.,.,.,.
25,INTL ST,401,001,25,3.900,80.0,20.0,.,.,.,.,.,.
26,INTL ST,402,002,39,3.308,28.2,41.0,12.8,10.3,5.1,.,2.6,.
27,INTL ST,403,005,19,3.737,57.9,31.6,10.5,.,.,.,.,.
28,INTL ST,431,001,14,3.929,85.7,14.3,.,.,.,.,.,.
29,INTL ST,535,001,7,4.000,100.0,.,.,.,.,.,.,.
30,INTL ST,601,001,15,3.633,80.0,6.7,6.7,.,.,.,6.7,.
31,INTL ST,601,002,7,3.929,85.7,14.3,.,.,.,.,.,.
33,INTL ST,602,001,13,3.846,76.9,15.4,7.7,.,.,.,.,.
38,INTL ST,620,002,10,3.500,80.0,.,10.0,.,.,.,10.0,.
0,ITALIAN,101,001,19,3.842,73.7,21.1,5.3,.,.,.,.,.
1,ITALIAN,101,002,12,3.708,83.3,8.3,.,.,.,8.3,.,.
2,ITALIAN,101,003,22,3.545,50.0,27.3,18.2,.,.,4.5,.,.
3,ITALIAN,101,004,26,3.519,53.8,19.2,11.5,7.7,7.7,.,.,.
4,ITALIAN,101,005,22,3.762,54.5,36.4,4.5,.,.,.,.,4.5
5,ITALIAN,101,007,23,3.696,65.2,17.4,13.0,.,4.3,.,.,.
7,ITALIAN,102,001,17,3.647,64.7,17.6,.,17.6,.,.,.,.
8,ITALIAN,102,002,25,3.660,56.0,32.0,.,12.0,.,.,.,.
10,ITALIAN,203,001,13,3.542,76.9,.,.,7.7,.,.,7.7,.
11,ITALIAN,203,002,24,3.479,58.3,25.0,4.2,4.2,.,4.2,4.2,.
14,ITALIAN,230,001,10,3.850,80.0,10.0,10.0,.,.,.,.,.
15,ITALIAN,311,001,12,3.955,83.3,8.3,.,.,.,.,.,8.3
16,ITALIAN,321,001,14,3.893,78.6,21.4,.,.,.,.,.,.
17,ITALIAN,365,002,6,3.667,83.3,.,.,.,16.7,.,.,.
18,ITALIAN,632,002,6,3.900,66.7,16.7,.,.,.,.,.,16.7
0,JEWISH,203,001,21,3.333,14.3,33.3,33.3,4.8,.,.,.,.
1,JEWISH,219,001,19,3.412,31.6,36.8,10.5,5.3,.,5.3,.,10.5
3,JEWISH,231,001,13,3.769,69.2,15.4,15.4,.,.,.,.,.
4,JEWISH,323,001,10,3.100,50.0,10.0,10.0,10.0,10.0,.,10.0,.
5,JEWISH,341,001,11,3.071,18.2,9.1,9.1,18.2,9.1,.,.,.
8,JEWISH,430,002,37,3.973,97.3,.,2.7,.,.,.,.,.
0,JOURN,150,001,119,3.815,84.9,6.7,4.2,1.7,0.8,.,1.7,.
1,JOURN,162,001,139,3.719,58.3,33.1,6.5,1.4,.,.,0.7,.
2,JOURN,176,013,25,3.760,68.0,20.0,8.0,4.0,.,.,.,.
3,JOURN,201,001,249,3.710,70.7,15.7,7.2,2.0,.,0.8,2.0,.
4,JOURN,202,001,118,3.667,36.4,59.3,3.4,.,.,.,.,.
5,JOURN,203,001,118,3.919,87.3,9.3,0.8,1.7,.,.,.,.
6,JOURN,335,001,17,3.912,82.4,17.6,.,.,.,.,.,.
7,JOURN,335,002,16,3.594,43.8,31.3,25.0,.,.,.,.,.
8,JOURN,335,003,19,3.763,57.9,36.8,5.3,.,.,.,.,.
9,JOURN,335,004,7,3.786,57.1,42.9,.,.,.,.,.,.
11,JOURN,345,001,83,3.825,74.7,16.9,7.2,1.2,.,.,.,.
13,JOURN,401,001,12,3.958,91.7,8.3,.,.,.,.,.,.
14,JOURN,417,001,25,4.000,100.0,.,.,.,.,.,.,.
15,JOURN,425,001,14,3.821,71.4,21.4,7.1,.,.,.,.,.
16,JOURN,445,001,15,4.000,100.0,.,.,.,.,.,.,.
17,JOURN,449,001,23,3.957,91.3,8.7,.,.,.,.,.,.
18,JOURN,450,001,48,3.885,87.5,4.2,6.3,2.1,.,.,.,.
19,JOURN,463,001,24,4.000,100.0,.,.,.,.,.,.,.
20,JOURN,475,048,17,3.588,58.8,35.3,.,.,.,.,5.9,.
21,JOURN,475,049,18,3.806,77.8,16.7,.,.,5.6,.,.,.
23,JOURN,561,001,95,3.805,69.5,23.2,6.3,1.1,.,.,.,.
24,JOURN,563,001,97,3.464,32.0,39.2,20.6,3.1,4.1,.,.,1.0
25,JOURN,564,001,100,3.765,70.0,16.0,12.0,1.0,1.0,.,.,.
27,JOURN,617,001,6,3.833,83.3,.,16.7,.,.,.,.,.
28,JOURN,617,002,12,3.875,83.3,8.3,8.3,.,.,.,.,.
30,JOURN,620,001,23,3.674,52.2,34.8,8.7,4.3,.,.,.,.
31,JOURN,622,001,24,3.979,95.8,4.2,.,.,.,.,.,.
32,JOURN,651,001,46,3.620,32.6,58.7,8.7,.,.,.,.,.
33,JOURN,658,001,24,3.792,66.7,25.0,8.3,.,.,.,.,.
34,JOURN,669,001,23,3.978,95.7,4.3,.,.,.,.,.,.
35,JOURN,676,062,59,3.754,57.6,35.6,6.8,.,.,.,.,.
36,JOURN,676,063,49,3.806,65.3,30.6,4.1,.,.,.,.,.
0,KINES,100,001,200,3.607,61.0,17.0,12.0,2.0,3.5,2.0,0.5,.
1,KINES,112,001,19,4.000,100.0,.,.,.,.,.,.,.
2,KINES,115,001,19,3.342,47.4,36.8,.,.,5.3,5.3,5.3,.
3,KINES,116,001,23,3.717,52.2,39.1,8.7,.,.,.,.,.
4,KINES,116,002,24,3.646,45.8,37.5,16.7,.,.,.,.,.
6,KINES,119,001,96,3.745,78.1,11.5,4.2,2.1,2.1,.,2.1,.
7,KINES,121,001,13,3.423,23.1,38.5,38.5,.,.,.,.,.
8,KINES,123,001,18,3.861,83.3,5.6,11.1,.,.,.,.,.
11,KINES,125,003,13,4.000,7.7,.,.,.,.,.,.,.
13,KINES,125,005,12,4.000,8.3,.,.,.,.,.,.,.
16,KINES,127,001,100,3.675,56.0,29.0,10.0,4.0,1.0,.,.,.
17,KINES,140,001,20,3.800,75.0,10.0,15.0,.,.,.,.,.
18,KINES,150,001,118,3.792,77.1,14.4,3.4,1.7,2.5,0.8,.,.
19,KINES,150,002,87,3.831,67.8,28.7,2.3,.,.,.,.,.
21,KINES,225,001,9,4.000,100.0,.,.,.,.,.,.,.
22,KINES,225,003,10,4.000,100.0,.,.,.,.,.,.,.
23,KINES,225,004,9,4.000,100.0,.,.,.,.,.,.,.
24,KINES,225,005,9,4.000,100.0,.,.,.,.,.,.,.
25,KINES,225,006,10,4.000,100.0,.,.,.,.,.,.,.
27,KINES,227,001,73,3.753,64.4,24.7,8.2,2.7,.,.,.,.
28,KINES,300,001,9,3.333,44.4,22.2,11.1,.,22.2,.,.,.
29,KINES,300,002,40,3.974,92.5,5.0,.,.,.,.,.,.
30,KINES,300,003,19,4.000,100.0,.,.,.,.,.,.,.
33,KINES,308,001,20,3.300,15.0,35.0,45.0,5.0,.,.,.,.
34,KINES,314,001,63,3.365,36.5,23.8,23.8,7.9,7.9,.,.,.
35,KINES,318,001,53,2.991,18.9,24.5,24.5,7.5,22.6,.,1.9,.
36,KINES,325,001,25,3.940,92.0,4.0,4.0,.,.,.,.,.
37,KINES,325,002,24,3.875,87.5,.,12.5,.,.,.,.,.
39,KINES,330,001,55,3.964,98.2,.,.,.,1.8,.,.,.
0,KINES,350,002,52,3.952,94.2,1.9,3.8,.,.,.,.,.
2,KINES,353,001,17,3.882,88.2,.,11.8,.,.,.,.,.
3,KINES,355,001,20,3.850,80.0,10.0,10.0,.,.,.,.,.
4,KINES,360,001,33,3.864,78.8,15.2,6.1,.,.,.,.,.
5,KINES,360,002,34,3.682,55.9,23.5,14.7,2.9,.,.,.,2.9
7,KINES,361,001,66,3.432,40.9,30.3,12.1,13.6,1.5,.,1.5,.
8,KINES,364,001,8,3.875,75.0,25.0,.,.,.,.,.,.
9,KINES,370,001,70,3.721,60.0,25.7,12.9,1.4,.,.,.,.
10,KINES,373,001,13,4.000,100.0,.,.,.,.,.,.,.
11,KINES,390,001,21,4.000,100.0,.,.,.,.,.,.,.
12,KINES,390,002,18,3.972,94.4,5.6,.,.,.,.,.,.
31,KINES,487,001,55,3.982,96.4,3.6,.,.,.,.,.,.
32,KINES,501,001,29,3.621,41.4,48.3,3.4,6.9,.,.,.,.
33,KINES,516,001,28,3.981,89.3,3.6,.,.,.,.,.,.
34,KINES,521,001,15,3.786,66.7,13.3,13.3,.,.,.,.,.
35,KINES,523,001,6,4.000,100.0,.,.,.,.,.,.,.
36,KINES,525,001,17,3.500,47.1,11.8,35.3,5.9,.,.,.,.
37,KINES,527,001,20,3.950,95.0,.,5.0,.,.,.,.,.
38,KINES,547,001,14,3.714,64.3,28.6,.,.,7.1,.,.,.
39,KINES,555,001,19,3.895,89.5,5.3,.,5.3,.,.,.,.
0,KINES,555,002,20,3.900,85.0,10.0,5.0,.,.,.,.,.
2,KINES,566,001,49,3.786,69.4,20.4,8.2,2.0,.,.,.,.
4,KINES,600,001,20,4.000,100.0,.,.,.,.,.,.,.
5,KINES,621,001,15,4.000,100.0,.,.,.,.,.,.,.
6,KINES,624,001,13,4.000,100.0,.,.,.,.,.,.,.
7,KINES,650,001,15,4.000,100.0,.,.,.,.,.,.,.
8,KINES,651,001,15,3.767,66.7,20.0,13.3,.,.,.,.,.
9,KINES,652,001,15,3.500,33.3,40.0,20.0,6.7,.,.,.,.
10,KINES,654,001,15,3.667,53.3,26.7,20.0,.,.,.,.,.
11,KINES,657,001,13,4.000,100.0,.,.,.,.,.,.,.
12,KINES,670,001,15,4.000,100.0,.,.,.,.,.,.,.
13,KINES,673,001,13,3.808,69.2,23.1,7.7,.,.,.,.,.
1,L I S,102,002,11,3.636,90.9,.,.,.,.,.,9.1,.
3,L I S,102,004,8,4.000,100.0,.,.,.,.,.,.,.
5,L I S,201,001,136,3.915,93.4,3.7,.,.,2.2,0.7,.,.
6,L I S,202,001,467,3.879,91.9,1.7,3.4,0.2,1.5,0.6,0.6,.
7,L I S,340,001,22,3.614,63.6,9.1,18.2,4.5,4.5,.,.,.
8,L I S,350,001,27,3.404,33.3,44.4,7.4,3.7,3.7,.,3.7,.
9,L I S,351,001,156,3.936,96.2,0.6,1.3,0.6,.,1.3,.,.
13,L I S,407,001,43,3.105,39.5,20.9,14.0,9.3,4.7,4.7,7.0,.
14,L I S,440,001,41,3.634,63.4,29.3,2.4,.,.,.,4.9,.
15,L I S,440,002,30,3.767,80.0,13.3,3.3,.,.,.,3.3,.
17,L I S,461,001,75,3.993,97.3,1.3,.,.,.,.,.,.
18,L I S,461,002,197,4.000,100.0,.,.,.,.,.,.,.
19,L I S,461,003,50,3.810,70.0,24.0,4.0,2.0,.,.,.,.
21,L I S,464,001,84,3.583,48.8,28.6,14.3,7.1,1.2,.,.,.
22,L I S,470,001,36,3.583,61.1,16.7,16.7,.,2.8,.,2.8,.
23,L I S,500,002,17,3.750,58.8,23.5,11.8,.,.,.,.,.
26,L I S,500,006,15,3.600,60.0,13.3,13.3,13.3,.,.,.,.
28,L I S,501,001,10,3.950,90.0,10.0,.,.,.,.,.,.
29,L I S,501,002,12,3.542,75.0,8.3,8.3,.,.,.,8.3,.
30,L I S,501,003,10,3.550,80.0,10.0,.,.,.,.,10.0,.
32,L I S,510,001,18,3.944,94.4,.,5.6,.,.,.,.,.
34,L I S,510,003,6,3.750,83.3,.,.,16.7,.,.,.,.
35,L I S,510,004,6,3.833,83.3,.,16.7,.,.,.,.,.
37,L I S,601,001,28,4.000,100.0,.,.,.,.,.,.,.
38,L I S,601,002,29,3.983,96.6,3.4,.,.,.,.,.,.
39,L I S,601,003,17,3.971,94.1,5.9,.,.,.,.,.,.
0,L I S,602,001,27,3.957,77.8,7.4,.,.,.,.,.,.
1,L I S,602,002,16,3.969,93.8,6.3,.,.,.,.,.,.
2,L I S,602,003,45,3.889,95.6,.,2.2,.,.,.,2.2,.
4,L I S,603,001,21,3.929,90.5,4.8,4.8,.,.,.,.,.
5,L I S,611,001,18,3.944,94.4,.,5.6,.,.,.,.,.
6,L I S,611,002,14,3.679,85.7,7.1,.,.,.,.,7.1,.
8,L I S,611,004,9,4.000,100.0,.,.,.,.,.,.,.
10,L I S,613,001,7,3.857,71.4,28.6,.,.,.,.,.,.
11,L I S,615,001,91,3.934,91.2,5.5,2.2,1.1,.,.,.,.
13,L I S,615,003,8,4.000,100.0,.,.,.,.,.,.,.
14,L I S,615,004,10,3.778,60.0,20.0,10.0,.,.,.,.,.
16,L I S,616,001,6,4.000,100.0,.,.,.,.,.,.,.
17,L I S,620,001,20,3.975,95.0,5.0,.,.,.,.,.,.
18,L I S,620,002,7,4.000,100.0,.,.,.,.,.,.,.
21,L I S,622,002,17,3.971,94.1,5.9,.,.,.,.,.,.
23,L I S,632,001,15,4.000,93.3,.,.,.,.,.,.,.
24,L I S,632,002,9,3.778,77.8,11.1,.,11.1,.,.,.,.
27,L I S,635,002,19,3.947,94.7,.,5.3,.,.,.,.,.
29,L I S,639,001,19,3.889,73.7,21.1,.,.,.,.,.,.
30,L I S,639,002,22,3.773,72.7,13.6,9.1,4.5,.,.,.,.
32,L I S,640,001,9,4.000,100.0,.,.,.,.,.,.,.
33,L I S,640,002,20,3.625,65.0,10.0,15.0,5.0,5.0,.,.,.
34,L I S,640,003,14,3.500,35.7,35.7,21.4,7.1,.,.,.,.
36,L I S,644,001,6,4.000,100.0,.,.,.,.,.,.,.
0,L I S,646,002,16,3.875,87.5,.,12.5,.,.,.,.,.
2,L I S,654,001,6,4.000,100.0,.,.,.,.,.,.,.
3,L I S,655,001,9,3.611,44.4,33.3,22.2,.,.,.,.,.
4,L I S,655,002,18,3.417,38.9,27.8,22.2,.,11.1,.,.,.
6,L I S,668,001,7,3.500,57.1,.,14.3,.,14.3,.,.,.
7,L I S,668,002,18,3.765,55.6,33.3,5.6,.,.,.,.,.
0,LACIS,260,001,11,3.591,54.5,27.3,9.1,.,9.1,.,.,.
0,LAND ARC,210,001,18,3.912,77.8,16.7,.,.,.,.,.,.
1,LAND ARC,210,002,17,3.969,88.2,5.9,.,.,.,.,.,.
3,LAND ARC,250,001,18,3.611,83.3,.,5.6,.,5.6,.,5.6,.
4,LAND ARC,250,003,18,3.778,88.9,.,.,.,11.1,.,.,.
5,LAND ARC,250,005,51,3.554,51.0,17.6,11.8,7.8,.,.,2.0,.
6,LAND ARC,250,006,45,3.182,42.2,15.6,15.6,11.1,6.7,.,6.7,.
7,LAND ARC,250,008,23,3.543,60.9,21.7,8.7,.,4.3,.,4.3,.
8,LAND ARC,250,009,12,3.750,75.0,8.3,8.3,8.3,.,.,.,.
9,LAND ARC,250,010,23,3.913,87.0,8.7,4.3,.,.,.,.,.
11,LAND ARC,261,002,32,3.694,50.0,37.5,6.3,3.1,.,.,.,.
12,LAND ARC,311,001,73,3.911,89.0,6.8,1.4,2.7,.,.,.,.
13,LAND ARC,354,001,13,3.292,30.8,15.4,30.8,7.7,7.7,.,.,7.7
14,LAND ARC,375,004,19,3.974,94.7,5.3,.,.,.,.,.,.
15,LAND ARC,380,001,33,3.606,63.6,18.2,12.1,.,3.0,.,3.0,.
17,LAND ARC,460,001,12,3.750,66.7,16.7,16.7,.,.,.,.,.
18,LAND ARC,532,001,7,3.786,85.7,.,.,14.3,.,.,.,.
19,LAND ARC,550,001,13,3.308,30.8,30.8,15.4,15.4,7.7,.,.,.
21,LAND ARC,560,001,13,3.577,46.2,30.8,15.4,7.7,.,.,.,.
22,LAND ARC,563,002,13,3.654,30.8,69.2,.,.,.,.,.,.
23,LAND ARC,610,001,13,3.385,15.4,61.5,7.7,15.4,.,.,.,.
24,LAND ARC,668,001,19,3.583,31.6,47.4,15.8,.,.,.,.,.
0,LATIN,103,001,13,3.885,84.6,7.7,7.7,.,.,.,.,.
1,LATIN,103,002,16,3.844,68.8,31.3,.,.,.,.,.,.
5,LATIN,305,001,9,3.389,55.6,11.1,22.2,.,.,11.1,.,.
6,LATIN,305,002,11,3.227,27.3,9.1,45.5,18.2,.,.,.,.
8,LATIN,401,001,9,3.611,55.6,22.2,11.1,11.1,.,.,.,.
9,LATIN,519,002,11,3.773,63.6,27.3,9.1,.,.,.,.,.
10,LATIN,563,001,8,4.000,100.0,.,.,.,.,.,.,.
0,LAW,601,001,9,2.0,33.3,.,22.2,.,.,.,.,.
1,LAW,602,001,12,1.333,33.3,.,.,.,.,.,.,.
0,LEGAL ST,131,001,219,3.025,16.9,23.3,29.2,14.6,12.8,2.3,0.5,.
1,LEGAL ST,135,001,13,4.000,100.0,.,.,.,.,.,.,.
2,LEGAL ST,203,001,20,3.375,25.0,35.0,30.0,10.0,.,.,.,.
3,LEGAL ST,261,001,44,3.095,6.8,27.3,43.2,13.6,4.5,.,.,2.3
4,LEGAL ST,400,027,78,3.539,39.7,38.5,11.5,6.4,2.6,.,.,.
5,LEGAL ST,425,001,46,3.322,32.6,34.8,10.9,15.2,.,2.2,2.2,.
6,LEGAL ST,426,001,63,3.694,60.3,23.8,6.3,7.9,.,.,.,.
7,LEGAL ST,435,001,151,3.540,25.2,58.3,14.6,1.3,.,.,.,0.7
8,LEGAL ST,440,001,45,3.211,17.8,42.2,22.2,4.4,11.1,2.2,.,.
9,LEGAL ST,444,001,67,3.940,92.5,4.5,1.5,1.5,.,.,.,.
10,LEGAL ST,450,029,73,3.660,71.2,8.2,12.3,4.1,.,.,2.7,1.4
11,LEGAL ST,645,001,26,3.385,23.1,61.5,7.7,.,3.8,.,3.8,.
12,LEGAL ST,694,001,21,3.905,90.5,4.8,.,4.8,.,.,.,.
13,LEGAL ST,694,002,27,3.889,92.6,.,3.7,.,3.7,.,.,.
15,LEGAL ST,699,019,22,4.000,95.5,.,.,.,.,.,.,.
0,LINGUIS,101,001,271,3.213,36.9,20.3,15.5,10.7,11.4,3.0,1.1,1.1
3,LINGUIS,303,001,18,3.917,88.9,5.6,5.6,.,.,.,.,.
4,LINGUIS,310,001,37,3.351,37.8,24.3,24.3,2.7,8.1,2.7,.,.
5,LINGUIS,330,001,35,3.229,28.6,17.1,42.9,.,8.6,2.9,.,.
6,LINGUIS,351,001,18,3.889,88.9,.,11.1,.,.,.,.,.
7,LINGUIS,371,001,16,3.844,75.0,18.8,6.3,.,.,.,.,.
8,LINGUIS,373,001,15,3.933,93.3,.,6.7,.,.,.,.,.
15,LINGUIS,522,001,14,3.929,85.7,14.3,.,.,.,.,.,.
16,LINGUIS,571,001,11,3.850,72.7,9.1,9.1,.,.,.,.,.
17,LINGUIS,690,001,9,4.000,100.0,.,.,.,.,.,.,.
19,LINGUIS,699,020,6,4.000,100.0,.,.,.,.,.,.,.
0,LITTRANS,201,001,38,3.658,57.9,18.4,21.1,2.6,.,.,.,.
1,LITTRANS,203,001,48,3.750,75.0,14.6,6.3,2.1,.,.,2.1,.
2,LITTRANS,209,001,20,3.263,40.0,15.0,20.0,5.0,10.0,5.0,.,5.0
3,LITTRANS,215,001,28,3.260,39.3,10.7,14.3,14.3,7.1,3.6,.,7.1
4,LITTRANS,221,001,20,3.575,45.0,30.0,20.0,5.0,.,.,.,.
5,LITTRANS,222,001,69,3.808,65.2,23.2,4.3,1.4,.,.,.,1.4
6,LITTRANS,223,001,17,3.647,64.7,23.5,.,.,11.8,.,.,.
7,LITTRANS,226,001,17,3.500,41.2,23.5,17.6,11.8,.,.,.,.
9,LITTRANS,232,001,30,3.217,30.0,23.3,33.3,.,10.0,.,3.3,.
11,LITTRANS,233,002,15,3.929,86.7,.,6.7,.,.,.,.,.
13,LITTRANS,235,001,11,4.000,90.9,.,.,.,.,.,.,.
14,LITTRANS,236,001,24,3.688,79.2,4.2,.,8.3,8.3,.,.,.
15,LITTRANS,238,001,47,3.543,61.7,21.3,2.1,4.3,2.1,4.3,2.1,.
16,LITTRANS,247,001,11,3.955,90.9,9.1,.,.,.,.,.,.
17,LITTRANS,247,002,21,3.738,76.2,14.3,4.8,.,.,4.8,.,.
19,LITTRANS,254,001,35,3.829,68.6,28.6,2.9,.,.,.,.,.
20,LITTRANS,255,001,19,3.842,84.2,5.3,5.3,5.3,.,.,.,.
21,LITTRANS,260,001,40,3.750,62.5,25.0,12.5,.,.,.,.,.
22,LITTRANS,261,001,59,3.776,69.5,20.3,3.4,3.4,1.7,.,.,1.7
23,LITTRANS,270,001,11,4.000,90.9,.,.,.,.,.,.,.
24,LITTRANS,275,001,155,3.559,38.7,45.8,7.1,2.6,3.9,0.6,.,.
25,LITTRANS,275,002,98,3.663,60.2,28.6,4.1,2.0,4.1,.,1.0,.
27,LITTRANS,276,001,31,3.484,48.4,25.8,12.9,6.5,3.2,3.2,.,.
28,LITTRANS,276,002,6,4.000,100.0,.,.,.,.,.,.,.
29,LITTRANS,276,003,22,4.000,100.0,.,.,.,.,.,.,.
30,LITTRANS,276,004,13,3.731,53.8,38.5,7.7,.,.,.,.,.
32,LITTRANS,326,001,167,3.784,79.0,9.6,6.0,1.2,3.6,0.6,.,.
33,LITTRANS,337,001,53,3.246,20.8,18.9,22.6,9.4,1.9,.,1.9,17.0
35,LITTRANS,366,001,7,3.333,71.4,.,.,.,.,.,14.3,.
36,LITTRANS,373,001,27,3.680,40.7,44.4,7.4,.,.,.,.,.
37,LITTRANS,410,001,7,3.857,85.7,.,14.3,.,.,.,.,.
38,LITTRANS,410,002,12,3.542,66.7,16.7,.,8.3,.,8.3,.,.
1,LITTRANS,438,001,12,3.458,75.0,8.3,.,.,8.3,.,8.3,.
0,LSC,100,001,16,3.781,81.3,.,12.5,6.3,.,.,.,.
1,LSC,100,002,15,3.433,66.7,6.7,.,13.3,6.7,6.7,.,.
2,LSC,100,003,15,3.333,53.3,13.3,13.3,13.3,.,.,6.7,.
3,LSC,100,006,15,3.800,73.3,20.0,.,6.7,.,.,.,.
4,LSC,100,007,16,3.469,37.5,37.5,12.5,6.3,6.3,.,.,.
5,LSC,100,008,15,3.600,66.7,13.3,13.3,.,.,6.7,.,.
6,LSC,100,010,15,3.867,86.7,.,13.3,.,.,.,.,.
7,LSC,100,011,16,3.531,75.0,6.3,.,.,12.5,6.3,.,.
8,LSC,100,012,16,3.313,68.8,12.5,.,.,6.3,.,12.5,.
9,LSC,100,013,16,3.469,56.3,12.5,12.5,6.3,12.5,.,.,.
10,LSC,100,014,16,3.438,68.8,6.3,6.3,6.3,6.3,.,6.3,.
11,LSC,100,015,16,3.844,75.0,18.8,6.3,.,.,.,.,.
12,LSC,100,016,16,3.906,81.3,18.8,.,.,.,.,.,.
13,LSC,100,017,16,3.844,75.0,18.8,6.3,.,.,.,.,.
14,LSC,100,018,16,4.000,100.0,.,.,.,.,.,.,.
15,LSC,100,019,15,3.667,73.3,13.3,6.7,.,.,6.7,.,.
16,LSC,100,020,15,3.733,80.0,6.7,.,6.7,6.7,.,.,.
17,LSC,100,021,15,3.800,80.0,13.3,.,.,6.7,.,.,.
18,LSC,100,022,15,3.833,86.7,.,6.7,6.7,.,.,.,.
19,LSC,100,023,15,3.400,53.3,20.0,13.3,6.7,.,.,6.7,.
20,LSC,100,024,15,3.867,80.0,13.3,6.7,.,.,.,.,.
21,LSC,100,025,16,3.813,87.5,.,6.3,.,6.3,.,.,.
22,LSC,100,026,15,3.700,60.0,20.0,20.0,.,.,.,.,.
23,LSC,100,027,16,3.375,68.8,12.5,6.3,.,.,.,12.5,.
25,LSC,212,001,15,3.800,86.7,.,6.7,.,6.7,.,.,.
26,LSC,212,002,16,4.000,100.0,.,.,.,.,.,.,.
27,LSC,212,003,16,3.406,68.8,12.5,.,6.3,.,6.3,6.3,.
28,LSC,212,004,13,3.769,69.2,15.4,15.4,.,.,.,.,.
30,LSC,251,001,270,3.243,44.8,18.5,8.9,10.4,10.4,3.3,2.6,1.1
31,LSC,270,001,90,3.802,81.1,6.7,3.3,.,2.2,1.1,1.1,.
33,LSC,314,001,25,3.960,92.0,8.0,.,.,.,.,.,.
34,LSC,332,001,25,3.800,68.0,24.0,8.0,.,.,.,.,.
35,LSC,350,001,88,3.807,71.6,18.2,10.2,.,.,.,.,.
36,LSC,360,001,17,4.000,100.0,.,.,.,.,.,.,.
38,LSC,432,001,93,3.753,83.9,5.4,4.3,1.1,2.2,1.1,2.2,.
39,LSC,440,001,50,3.890,78.0,22.0,.,.,.,.,.,.
40,LSC,450,001,52,3.894,92.3,5.8,.,.,.,.,1.9,.
0,LSC,532,001,23,4.000,100.0,.,.,.,.,.,.,.
1,LSC,560,001,15,4.000,100.0,.,.,.,.,.,.,.
